#:standard,name,true
x;y;vx_mps;psi_rad;kappa_radpm;ax_mps2;s_m
22.87532591538;-5.48879552883594;2.43297628657374;-1.9184490050455;-0.784206923594803;0.339767577138261;16.1706664614673
22.7454988196025;-5.41607231242233;2.48086523805777;-2.03718789371785;-0.774131171126262;0.435204055449136;16.3194741931332
22.6374130876913;-5.33954481688188;2.52723776859934;-2.1415880929063;-0.753387363728706;0.512707537548677;16.4519090186758
22.5419113149159;-5.25695366672721;2.57325450004087;-2.237905350089;-0.72721412016063;0.570834576128472;16.5781702030798
22.4521964667702;-5.16443656449353;2.62192168731462;-2.3348186476872;-0.696583554142542;0.610856537847143;16.7070428851483
22.3611305048056;-5.05031723872361;2.67365986778337;-2.43492581215661;-0.65754158111438;0.636672336175738;16.8530436726212
22.2822233698299;-4.92976661558699;2.72469477285741;-2.53220561430946;-0.617872748081916;0.656323388901032;16.9971227782844
22.2168717090894;-4.80606453925607;2.7725379832475;-2.62271349850629;-0.588321125644111;0.658802358958456;17.1370264710524
22.1634656640521;-4.68187993355405;2.81596128805359;-2.70495458381811;-0.559149310539328;0.651772112575619;17.272207911864
22.1224733392245;-4.56167544760902;2.85475584487978;-2.77903641831857;-0.520636185752849;0.631241531851684;17.399209837582
22.0889023046188;-4.43900934968304;2.88982586301089;-2.84719629369269;-0.479872895852451;0.599270313125302;17.5263868242772
22.0631348357618;-4.31608660945946;2.92096696890263;-2.90945931202472;-0.43616932119661;0.554995677143318;17.651981260919
22.0450117108097;-4.1955472554562;2.94758590535529;-2.96485974925797;-0.391315468892091;0.502037928769063;17.7738754097595
22.0323903545046;-4.07768630067585;2.96958173551227;-3.0133377019757;-0.345751547800591;0.435943125114353;17.8924102286809
22.0255345041145;-3.96424242133934;2.98696228917643;-3.05494601167751;-0.297743021734415;0.362511889993605;18.0060610819266
22.0220825474174;-3.85352159124992;2.99998629595671;-3.09037221916425;-0.249318711635485;0.274545487767089;18.1168357099817
22.0216910542423;-3.74356327672556;3.00881930357687;-3.12013487417618;-0.198096024355556;0.181629558732922;18.2267947214357
22.0236462229888;-3.63562961479924;3.01343200031656;-3.14422734310471;-0.147485985313217;0.0741489267710345;18.3347460904018
22.0272450262835;-3.52953917284324;3.01393687630487;-3.16276675789131;-0.0987829932798399;-0.0314672191328458;18.4408975541673
22.031902542652;-3.42491206952462;3.01070600903198;-3.17593349988431;-0.0482292707873956;-0.135742954864997;18.5456282717604
22.0370090236997;-3.32127637622974;3.00402680324952;-3.18385427671439;0.00297760817287727;-0.239179713419469;18.6493896955816
22.0420272433794;-3.21833291825239;2.99410894220068;-3.18661181687809;0.0536793763892059;-0.342291995923536;18.7524553934112
22.0465631666751;-3.11546290016911;2.981081789904;-3.18424569246304;0.104196707019491;-0.445605057361801;18.8554253658332
22.0498330928635;-3.01241722176817;2.96499336091372;-3.17673867769925;0.15432502750748;-0.549664765155967;18.9585229131095
22.0516542837605;-2.90854681547101;2.94581324800857;-3.16402479207557;0.204100988359651;-0.655051628002466;19.0624092839221
22.0511193686627;-2.80353977385602;2.92341015455968;-3.14596829418754;0.252753773662404;-0.762384189040102;19.1674176879806
22.0478217579765;-2.69685704068104;2.89757056298704;-3.12237989688096;0.301438195276929;-0.872339500331406;19.2741513742934
22.0409556608578;-2.58811406524164;2.86794164722356;-3.09298951466811;0.349691861408745;-0.985651685775196;19.383110898875
22.0295076380891;-2.47698778024809;2.83409081267696;-3.05746686012777;0.396735799246985;-1.10313537289629;19.4948253045789
22.012927947134;-2.36304787833203;2.79589443827895;-3.01537727019065;0.442459523519657;-1.19779325814341;19.6099651647526
21.9892651023103;-2.246395314597;2.75344397936889;-2.96625963599704;0.484864767776276;-1.28751158280384;19.7289935262935
21.9580774296505;-2.12657653060489;2.70681612088926;-2.90962941999156;0.524384926633814;-1.34923279458338;19.852804720954
21.9171125214943;-2.0054878633255;2.65676501482395;-2.84543957435792;0.561190817103634;-1.39738774210829;19.9806350344315
21.8665386987934;-1.88472883681693;2.60448959218308;-2.77425289677277;0.596332428469673;-1.39989256037918;20.1115565911969
21.8058126531295;-1.76718426306503;2.55186807246405;-2.69715583382809;0.636312741844962;-1.38731903457715;20.2438607084438
21.7347971687717;-1.65404571779027;2.50013982196855;-2.61488377291918;0.665160841758349;-1.34686857586013;20.3774403829661
21.6534709274444;-1.54673561275866;2.450570206026;-2.52749513697541;0.682434849944429;-1.29015975671354;20.5120859033904
21.558950906911;-1.44336412017079;2.40260474553835;-2.43159642765594;0.718084247408193;-1.21399211133889;20.6521562420116
21.4417210731552;-1.34104991928317;2.35691742313898;-2.32450474040715;0.763318826300087;-1.12428943209247;20.8077551803939
21.3218000297304;-1.25884962305063;2.31899728599088;-2.21648899483576;0.784713742501973;-1.01884413808754;20.9531441254922
21.2064636436625;-1.19500362524438;2.29067834018001;-2.11256536926703;0.814512510280561;-0.89983739135674;21.0849727771089
21.0754886876127;-1.14163612339599;2.26919704641178;-2.00105759051476;0.863715557403295;-0.774376476575122;21.226403075722
20.9253245399067;-1.10044954883644;2.25504469157663;-1.87530384234636;0.863484248936772;-0.637914857017974;21.3821130791906
20.7590453901762;-1.07864061675675;2.25014780480187;-1.73518556914927;0.826105141845544;-0.499200065055095;21.5498163443752
20.5725597512752;-1.08234390721078;2.25676462952789;-1.57287177871991;0.816040794351568;-0.348293687406306;21.7363387502049
20.3475217046044;-1.12661066265498;2.27832765648456;-1.3828176680396;0.841456242429557;-0.194932893627917;21.9656892856021
20.1432729975802;-1.21272046236994;2.31264554795713;-1.1974843263268;0.841800849696976;-0.0246582318523359;22.1873476532041
19.996092351112;-1.30420336777624;2.35084367736861;-1.05055717690105;0.838494367690842;0.144428781765399;22.3606429638054
